dim1,dim2,perc_zeros,nnz,CSR_time,sable_time
1,1,0,1,164.0,21.0
1,1,20,0,166.0,20.0
1,1,40,0,165.0,22.0
1,1,50,0,167.0,19.0
1,1,75,0,164.0,20.0
1,1,80,0,166.0,21.0
1,1,85,0,165.5,17.0
1,1,90,0,163.0,19.0
1,1,95,0,166.0,17.0
1,1,99,0,168.0,17.0
1,2,0,2,166.0,21.0
1,2,20,1,169.0,18.0
1,2,40,1,163.0,20.0
1,2,50,1,161.0,23.5
1,2,75,0,172.0,23.0
1,2,80,0,163.0,20.0
1,2,85,0,163.0,19.0
1,2,90,0,163.0,19.0
1,2,95,0,166.0,19.0
1,2,99,0,163.5,19.0
1,4,0,4,174.0,22.0
1,4,20,3,171.0,23.5
1,4,40,2,168.5,21.0
1,4,50,2,166.0,20.0
1,4,75,1,167.0,24.0
1,4,80,0,166.0,24.0
1,4,85,0,165.0,25.0
1,4,90,0,168.0,24.0
1,4,95,0,168.0,21.0
1,4,99,0,163.0,21.0
1,5,0,5,182.0,25.0
1,5,20,4,183.0,25.0
1,5,40,3,166.0,26.0
1,5,50,2,166.0,28.0
1,5,75,1,170.0,24.5
1,5,80,1,162.0,25.0
1,5,85,0,165.0,24.0
1,5,90,0,167.0,25.0
1,5,95,0,165.0,25.0
1,5,99,0,161.0,26.0
1,8,0,8,181.0,26.0
1,8,20,6,185.0,29.0
1,8,40,4,180.0,27.0
1,8,50,4,165.0,28.0
1,8,75,2,167.0,26.0
1,8,80,1,168.0,24.0
1,8,85,1,169.0,27.0
1,8,90,0,164.0,29.0
1,8,95,0,165.0,29.0
1,8,99,0,167.0,26.5
1,10,0,10,186.0,26.0
1,10,20,8,183.0,29.0
1,10,40,6,180.0,26.0
1,10,50,5,181.0,26.0
1,10,75,2,170.0,25.0
1,10,80,2,167.5,26.0
1,10,85,1,168.0,25.0
1,10,90,1,166.0,26.0
1,10,95,0,161.0,24.0
1,10,99,0,167.0,24.0
1,16,0,16,180.0,31.5
1,16,20,12,183.0,29.0
1,16,40,9,181.0,28.5
1,16,50,8,180.0,30.0
1,16,75,4,183.0,30.0
1,16,80,3,169.0,34.0
1,16,85,2,169.0,29.0
1,16,90,1,171.0,29.5
1,16,95,0,167.0,30.0
1,16,99,0,165.0,29.0
1,20,0,20,186.0,86.0
1,20,20,16,180.0,36.0
1,20,40,12,182.0,112.0
1,20,50,10,181.0,33.5
1,20,75,5,181.0,34.0
1,20,80,4,182.0,33.0
1,20,85,3,168.5,33.0
1,20,90,2,164.0,120.0
1,20,95,1,167.0,41.0
1,20,99,0,164.0,36.0
1,25,0,25,186.5,40.0
1,25,20,20,179.0,40.0
1,25,40,15,178.0,38.0
1,25,50,12,178.0,39.0
1,25,75,6,182.0,37.0
1,25,80,5,176.0,40.0
1,25,85,3,185.0,41.0
1,25,90,2,171.0,40.0
1,25,95,1,167.0,42.5
1,25,99,0,165.0,38.0
1,40,0,40,185.0,50.0
1,40,20,32,184.0,43.0
1,40,40,24,184.5,43.0
1,40,50,20,179.0,44.0
1,40,75,10,182.0,42.0
1,40,80,8,180.0,43.0
1,40,85,6,179.0,45.0
1,40,90,4,170.0,48.0
1,40,95,2,165.0,43.0
1,40,99,0,167.0,44.0
1,50,0,50,190.0,47.5
1,50,20,40,189.0,50.0
1,50,40,30,185.0,48.0
1,50,50,25,179.0,48.0
1,50,75,12,182.0,47.5
1,50,80,10,181.0,48.0
1,50,85,7,182.0,50.5
1,50,90,5,182.0,49.0
1,50,95,2,167.0,47.0
1,50,99,0,165.0,47.0
1,80,0,80,198.0,56.0
1,80,20,64,194.0,56.0
1,80,40,48,182.0,56.0
1,80,50,40,184.0,56.0
1,80,75,20,183.0,70.0
1,80,80,16,184.0,58.0
1,80,85,12,185.0,57.0
1,80,90,8,179.0,54.0
1,80,95,4,171.0,57.0
1,80,99,0,161.0,65.0
1,100,0,100,195.0,114.0
1,100,20,80,194.0,69.0
1,100,40,60,188.0,68.0
1,100,50,50,181.0,69.0
1,100,75,25,188.0,68.0
1,100,80,20,185.0,126.0
1,100,85,15,184.0,67.0
1,100,90,10,179.0,115.0
1,100,95,5,183.0,66.0
1,100,99,1,167.0,66.5
1,125,0,125,199.0,79.0
1,125,20,100,201.0,99.0
1,125,40,75,188.5,94.0
1,125,50,62,193.0,80.0
1,125,75,31,187.5,216.0
1,125,80,25,186.5,98.0
1,125,85,18,183.0,79.0
1,125,90,12,183.0,98.5
1,125,95,6,180.0,96.0
1,125,99,1,168.5,99.0
1,200,0,200,217.0,152.0
1,200,20,160,205.0,110.0
1,200,40,120,202.0,111.0
1,200,50,100,195.5,142.5
1,200,75,50,190.0,138.5
1,200,80,40,186.0,149.0
1,200,85,30,184.0,151.0
1,200,90,20,182.0,142.5
1,200,95,10,180.0,141.0
1,200,99,2,165.0,173.5
1,250,0,250,228.0,232.0
1,250,20,200,212.0,245.5
1,250,40,150,206.0,132.0
1,250,50,125,200.0,133.0
1,250,75,62,193.0,207.0
1,250,80,50,190.0,132.0
1,250,85,37,184.0,186.0
1,250,90,25,187.0,230.0
1,250,95,12,181.0,178.5
1,250,99,2,170.5,429.5
1,400,0,400,249.0,254.0
1,400,20,320,233.0,260.0
1,400,40,240,223.0,271.0
1,400,50,200,213.0,263.0
1,400,75,100,199.0,251.5
1,400,80,80,197.0,372.0
1,400,85,60,185.0,252.0
1,400,90,40,187.0,272.0
1,400,95,20,178.0,261.0
1,400,99,4,183.0,260.0
1,500,0,500,262.0,297.5
1,500,20,400,252.0,314.0
1,500,40,300,231.0,322.0
1,500,50,250,221.0,317.0
1,500,75,125,197.0,358.0
1,500,80,100,198.0,332.5
1,500,85,75,192.0,367.0
1,500,90,50,187.0,326.5
1,500,95,25,185.0,409.0
1,500,99,5,179.0,314.5
1,625,0,625,290.0,386.0
1,625,20,500,267.0,281.0
1,625,40,375,243.0,369.0
1,625,50,312,235.0,402.0
1,625,75,156,204.0,444.0
1,625,80,125,205.0,457.0
1,625,85,93,196.0,271.0
1,625,90,62,194.0,365.0
1,625,95,31,187.0,422.0
1,625,99,6,184.0,453.5
1,1000,0,1000,358.0,528.0
1,1000,20,800,312.0,560.0
1,1000,40,600,284.0,451.0
1,1000,50,500,266.0,576.0
1,1000,75,250,222.0,604.0
1,1000,80,200,216.0,529.0
1,1000,85,150,206.0,552.0
1,1000,90,100,200.0,549.0
1,1000,95,50,191.0,569.5
1,1000,99,10,183.0,439.0
1,1250,0,1250,405.0,678.0
1,1250,20,1000,359.0,749.5
1,1250,40,750,310.0,627.0
1,1250,50,625,292.0,717.0
1,1250,75,312,229.0,728.0
1,1250,80,250,219.0,687.0
1,1250,85,187,214.0,691.0
1,1250,90,125,202.0,524.0
1,1250,95,62,191.0,682.0
1,1250,99,12,185.0,661.5
1,2000,0,2000,659.0,985.5
1,2000,20,1600,541.0,991.0
1,2000,40,1200,411.0,984.0
1,2000,50,1000,347.5,991.0
1,2000,75,500,270.0,947.0
1,2000,80,400,251.0,991.0
1,2000,85,300,231.0,1017.0
1,2000,90,200,213.0,918.5
1,2000,95,100,196.0,944.0
1,2000,99,20,185.0,1031.0
1,2500,0,2500,889.0,1180.0
1,2500,20,2000,661.0,1145.0
1,2500,40,1500,514.0,1229.5
1,2500,50,1250,427.0,1199.0
1,2500,75,625,289.0,1064.0
1,2500,80,500,260.0,1187.0
1,2500,85,375,241.0,1187.0
1,2500,90,250,224.0,1177.0
1,2500,95,125,198.0,1221.0
1,2500,99,25,184.0,1245.5
1,5000,0,5000,1676.0,1342.5
1,5000,20,4000,1506.5,1352.0
1,5000,40,3000,1222.0,1539.0
1,5000,50,2500,1071.0,1720.5
1,5000,75,1250,631.0,1789.0
1,5000,80,1000,506.0,1723.0
1,5000,85,750,365.0,1718.0
1,5000,90,500,276.0,1651.0
1,5000,95,250,228.0,1775.0
1,5000,99,50,188.0,1647.0
2,1,0,2,164.0,18.0
2,1,20,1,170.0,22.0
2,1,40,1,168.0,19.0
2,1,50,1,171.0,20.0
2,1,75,0,168.0,19.0
2,1,80,0,169.0,25.0
2,1,85,0,169.0,16.0
2,1,90,0,164.0,22.0
2,1,95,0,167.0,17.0
2,1,99,0,167.5,21.0
2,2,0,4,168.0,22.0
2,2,20,3,171.0,24.5
2,2,40,2,169.0,23.0
2,2,50,2,173.0,84.0
2,2,75,1,168.0,25.5
2,2,80,0,167.0,19.0
2,2,85,0,167.0,21.0
2,2,90,0,172.0,21.0
2,2,95,0,169.0,22.0
2,2,99,0,170.5,23.0
2,4,0,8,171.0,21.0
2,4,20,6,171.0,22.0
2,4,40,4,170.0,23.0
2,4,50,4,170.0,29.0
2,4,75,2,169.0,24.0
2,4,80,1,164.0,22.0
2,4,85,1,170.0,24.0
2,4,90,0,170.0,20.0
2,4,95,0,168.0,24.0
2,4,99,0,167.0,21.0
2,5,0,10,182.5,23.0
2,5,20,8,172.0,26.0
2,5,40,6,171.0,27.0
2,5,50,5,168.0,25.0
2,5,75,2,172.0,26.0
2,5,80,2,168.0,24.0
2,5,85,1,167.0,25.0
2,5,90,1,171.0,29.0
2,5,95,0,172.0,26.0
2,5,99,0,168.0,25.0
2,8,0,16,180.0,24.0
2,8,20,12,184.0,23.0
2,8,40,9,181.0,24.0
2,8,50,8,175.0,24.0
2,8,75,4,171.0,33.0
2,8,80,3,172.0,25.0
2,8,85,2,167.0,25.0
2,8,90,1,172.0,23.0
2,8,95,0,172.0,24.0
2,8,99,0,169.0,24.0
2,10,0,20,184.0,27.0
2,10,20,16,183.0,27.0
2,10,40,12,180.0,28.0
2,10,50,10,186.0,30.0
2,10,75,5,172.0,30.5
2,10,80,4,172.0,30.0
2,10,85,3,167.0,29.0
2,10,90,2,167.0,25.0
2,10,95,1,167.0,27.0
2,10,99,0,169.0,31.0
2,16,0,32,182.0,32.0
2,16,20,25,187.0,28.0
2,16,40,19,187.0,31.0
2,16,50,16,180.0,33.0
2,16,75,8,175.0,30.0
2,16,80,6,169.0,33.0
2,16,85,4,167.5,30.0
2,16,90,3,169.0,28.0
2,16,95,1,170.0,27.5
2,16,99,0,164.0,33.0
2,20,0,40,185.0,45.0
2,20,20,32,184.0,44.0
2,20,40,24,186.0,44.0
2,20,50,20,185.0,42.0
2,20,75,10,184.0,44.0
2,20,80,8,173.0,44.0
2,20,85,6,172.0,44.0
2,20,90,4,168.0,43.0
2,20,95,2,165.0,43.0
2,20,99,0,170.0,42.0
2,25,0,50,190.0,48.0
2,25,20,40,185.0,46.5
2,25,40,30,185.0,47.0
2,25,50,25,187.0,46.0
2,25,75,12,183.0,47.0
2,25,80,10,183.0,47.5
2,25,85,7,172.0,47.0
2,25,90,5,171.0,47.0
2,25,95,2,168.0,48.0
2,25,99,0,166.0,48.0
2,40,0,80,193.0,54.0
2,40,20,64,191.0,54.0
2,40,40,48,185.0,55.0
2,40,50,40,186.0,52.5
2,40,75,20,184.0,54.5
2,40,80,16,180.0,53.5
2,40,85,12,183.0,54.0
2,40,90,8,170.0,53.0
2,40,95,4,169.0,55.0
2,40,99,0,169.0,53.0
2,50,0,100,196.0,61.0
2,50,20,80,195.0,62.0
2,50,40,60,193.0,62.0
2,50,50,50,189.0,60.0
2,50,75,25,186.0,64.0
2,50,80,20,188.0,79.0
2,50,85,15,186.0,61.0
2,50,90,10,184.0,135.0
2,50,95,5,175.0,64.0
2,50,99,1,165.0,61.0
2,80,0,160,204.0,77.0
2,80,20,128,203.0,76.5
2,80,40,96,200.0,78.0
2,80,50,80,192.5,104.0
2,80,75,40,187.0,102.0
2,80,80,32,187.0,75.0
2,80,85,24,188.0,89.5
2,80,90,16,185.0,76.0
2,80,95,8,172.0,111.0
2,80,99,1,168.0,76.0
2,100,0,200,215.0,136.0
2,100,20,160,213.0,160.0
2,100,40,120,206.0,91.0
2,100,50,100,198.0,147.5
2,100,75,50,190.0,115.0
2,100,80,40,184.5,116.0
2,100,85,30,187.0,182.0
2,100,90,20,185.0,204.0
2,100,95,10,183.0,121.0
2,100,99,2,170.0,121.0
2,125,0,250,224.0,107.0
2,125,20,200,211.0,142.5
2,125,40,150,208.0,105.5
2,125,50,125,207.0,104.0
2,125,75,62,191.0,147.5
2,125,80,50,189.0,103.5
2,125,85,37,187.0,103.0
2,125,90,25,185.0,145.0
2,125,95,12,188.0,108.0
2,125,99,2,172.0,157.0
2,200,0,400,247.0,203.5
2,200,20,320,233.0,276.5
2,200,40,240,232.0,149.5
2,200,50,200,216.0,360.5
2,200,75,100,198.0,218.0
2,200,80,80,195.0,202.0
2,200,85,60,195.0,195.0
2,200,90,40,186.0,205.0
2,200,95,20,186.5,204.0
2,200,99,4,169.0,147.0
2,250,0,500,270.0,277.0
2,250,20,400,249.0,253.0
2,250,40,300,233.0,182.0
2,250,50,250,227.0,281.0
2,250,75,125,205.0,179.5
2,250,80,100,196.0,688.5
2,250,85,75,196.0,251.5
2,250,90,50,185.0,177.0
2,250,95,25,190.0,179.0
2,250,99,5,170.0,257.0
2,400,0,800,313.0,254.0
2,400,20,640,298.0,346.0
2,400,40,480,263.0,348.0
2,400,50,400,251.0,345.0
2,400,75,200,212.0,374.5
2,400,80,160,209.0,330.5
2,400,85,120,202.0,344.0
2,400,90,80,193.0,332.0
2,400,95,40,183.0,345.0
2,400,99,8,172.0,256.0
2,500,0,1000,352.0,312.0
2,500,20,800,328.0,318.0
2,500,40,600,288.0,408.0
2,500,50,500,269.0,427.0
2,500,75,250,227.0,466.0
2,500,80,200,217.0,355.5
2,500,85,150,211.0,321.0
2,500,90,100,202.0,312.0
2,500,95,50,192.0,330.0
2,500,99,10,188.0,315.0
2,625,0,1250,432.0,498.0
2,625,20,1000,356.0,512.0
2,625,40,750,309.0,553.0
2,625,50,625,291.0,554.5
2,625,75,312,235.5,538.5
2,625,80,250,224.0,532.5
2,625,85,187,214.0,587.0
2,625,90,125,201.0,598.0
2,625,95,62,191.0,460.0
2,625,99,12,184.0,445.0
2,1000,0,2000,616.0,584.0
2,1000,20,1600,516.0,783.0
2,1000,40,1200,389.0,776.5
2,1000,50,1000,359.0,777.0
2,1000,75,500,272.0,576.0
2,1000,80,400,255.0,774.0
2,1000,85,300,236.0,702.5
2,1000,90,200,220.0,580.0
2,1000,95,100,199.0,799.0
2,1000,99,20,185.0,838.0
2,1250,0,2500,719.0,720.0
2,1250,20,2000,606.0,635.0
2,1250,40,1500,493.0,696.0
2,1250,50,1250,434.0,716.5
2,1250,75,625,287.0,711.0
2,1250,80,500,270.0,702.0
2,1250,85,375,246.0,2147.0
2,1250,90,250,231.0,930.0
2,1250,95,125,204.0,934.0
2,1250,99,25,187.0,708.0
2,2000,0,4000,1308.0,992.0
2,2000,20,3200,981.5,1260.5
2,2000,40,2400,747.5,1359.0
2,2000,50,2000,629.0,1410.5
2,2000,75,1000,352.0,1306.0
2,2000,80,800,319.5,1324.0
2,2000,85,600,291.0,1258.0
2,2000,90,400,249.0,1309.0
2,2000,95,200,218.0,1257.0
2,2000,99,40,189.0,977.0
2,2500,0,5000,1650.0,1113.5
2,2500,20,4000,1248.0,1092.0
2,2500,40,3000,995.5,1085.0
2,2500,50,2500,799.0,1419.0
2,2500,75,1250,448.0,1082.0
2,2500,80,1000,364.0,1359.0
2,2500,85,750,319.0,1106.0
2,2500,90,500,273.0,1364.0
2,2500,95,250,225.0,1084.0
2,2500,99,50,191.0,1428.0
2,5000,0,10000,2979.0,1880.0
2,5000,20,8000,2797.5,1939.0
2,5000,40,6000,2184.5,1872.5
2,5000,50,5000,1899.0,1873.0
2,5000,75,2500,1051.0,1557.0
2,5000,80,2000,835.0,1872.5
2,5000,85,1500,604.0,1957.0
2,5000,90,1000,426.0,1953.0
2,5000,95,500,282.0,1962.5
2,5000,99,100,200.0,1750.5
4,1,0,4,170.0,20.0
4,1,20,3,172.0,20.0
4,1,40,2,168.0,20.0
4,1,50,2,169.0,19.0
4,1,75,1,169.0,20.0
4,1,80,0,170.0,21.0
4,1,85,0,170.0,21.0
4,1,90,0,168.0,18.0
4,1,95,0,171.0,18.0
4,1,99,0,175.0,20.0
4,2,0,8,169.0,24.0
4,2,20,6,173.0,26.0
4,2,40,4,168.0,21.0
4,2,50,4,172.0,23.0
4,2,75,2,173.0,25.0
4,2,80,1,170.0,23.0
4,2,85,1,167.0,23.0
4,2,90,0,169.0,20.0
4,2,95,0,173.0,21.5
4,2,99,0,168.0,23.0
4,4,0,16,181.0,26.0
4,4,20,12,176.5,23.0
4,4,40,9,176.0,31.0
4,4,50,8,170.0,24.0
4,4,75,4,167.0,24.0
4,4,80,3,174.0,27.0
4,4,85,2,173.0,22.0
4,4,90,1,170.0,23.0
4,4,95,0,170.0,25.0
4,4,99,0,171.0,25.0
4,5,0,20,190.0,28.0
4,5,20,16,175.0,28.0
4,5,40,12,174.0,28.0
4,5,50,10,176.0,26.0
4,5,75,5,169.0,29.0
4,5,80,4,168.0,26.0
4,5,85,3,166.0,25.0
4,5,90,2,171.0,34.0
4,5,95,1,170.0,28.0
4,5,99,0,170.0,24.0
4,8,0,32,190.0,28.0
4,8,20,25,187.0,27.0
4,8,40,19,189.0,28.0
4,8,50,16,177.0,27.0
4,8,75,8,173.0,28.0
4,8,80,6,171.0,26.0
4,8,85,4,172.0,28.5
4,8,90,3,170.0,28.0
4,8,95,1,167.0,26.0
4,8,99,0,172.0,26.0
4,10,0,40,192.0,32.0
4,10,20,32,191.0,31.5
4,10,40,24,191.0,34.0
4,10,50,20,189.0,31.0
4,10,75,10,174.0,33.0
4,10,80,8,172.0,89.5
4,10,85,6,169.0,32.0
4,10,90,4,170.0,31.0
4,10,95,2,172.0,30.0
4,10,99,0,174.0,33.0
4,16,0,64,191.0,48.0
4,16,20,51,194.0,44.5
4,16,40,38,198.0,45.5
4,16,50,32,190.0,47.0
4,16,75,16,175.0,47.0
4,16,80,12,177.0,44.5
4,16,85,9,171.0,48.5
4,16,90,6,173.0,47.0
4,16,95,3,175.0,46.0
4,16,99,0,169.0,44.0
4,20,0,80,205.0,51.0
4,20,20,64,198.0,51.5
4,20,40,48,192.0,52.0
4,20,50,40,193.0,51.0
4,20,75,20,186.0,50.0
4,20,80,16,177.0,53.0
4,20,85,12,175.0,54.0
4,20,90,8,172.0,50.0
4,20,95,4,165.0,51.0
4,20,99,0,171.0,53.0
4,25,0,100,204.0,61.0
4,25,20,80,197.0,125.0
4,25,40,60,197.0,59.5
4,25,50,50,194.0,61.0
4,25,75,25,189.0,60.5
4,25,80,20,185.0,58.0
4,25,85,15,180.0,59.5
4,25,90,10,174.0,61.0
4,25,95,5,172.5,105.0
4,25,99,1,167.0,59.0
4,40,0,160,207.0,171.5
4,40,20,128,201.0,138.0
4,40,40,96,195.0,71.0
4,40,50,80,199.0,92.0
4,40,75,40,191.0,165.5
4,40,80,32,188.0,96.0
4,40,85,24,188.0,97.5
4,40,90,16,175.0,167.0
4,40,95,8,172.0,169.0
4,40,99,1,173.0,89.5
4,50,0,200,219.0,168.0
4,50,20,160,214.0,112.0
4,50,40,120,205.0,97.0
4,50,50,100,204.0,111.0
4,50,75,50,193.0,150.0
4,50,80,40,191.0,153.5
4,50,85,30,194.0,141.5
4,50,90,20,190.0,150.5
4,50,95,10,174.0,82.0
4,50,99,2,168.0,81.0
4,80,0,320,237.0,108.0
4,80,20,256,233.0,108.0
4,80,40,192,222.0,108.0
4,80,50,160,211.0,106.0
4,80,75,80,200.0,109.0
4,80,80,64,196.0,108.0
4,80,85,48,191.0,108.0
4,80,90,32,191.0,108.0
4,80,95,16,174.0,110.0
4,80,99,3,172.5,108.0
4,100,0,400,252.0,174.0
4,100,20,320,244.5,187.5
4,100,40,240,229.0,183.0
4,100,50,200,218.0,177.0
4,100,75,100,203.0,128.0
4,100,80,80,199.0,313.0
4,100,85,60,195.0,176.5
4,100,90,40,193.5,127.0
4,100,95,20,190.0,182.5
4,100,99,4,168.0,128.0
4,125,0,500,271.5,335.5
4,125,20,400,255.0,153.0
4,125,40,300,233.0,209.0
4,125,50,250,234.0,206.0
4,125,75,125,206.0,152.0
4,125,80,100,197.0,178.0
4,125,85,75,199.0,152.0
4,125,90,50,191.0,232.0
4,125,95,25,185.0,154.0
4,125,99,5,174.0,154.0
4,200,0,800,321.0,221.0
4,200,20,640,297.0,217.0
4,200,40,480,264.0,222.0
4,200,50,400,256.0,303.0
4,200,75,200,216.0,269.0
4,200,80,160,207.0,220.0
4,200,85,120,204.0,310.5
4,200,90,80,198.5,309.0
4,200,95,40,193.0,289.0
4,200,99,8,179.0,931.5
4,250,0,1000,359.0,262.0
4,250,20,800,329.0,266.5
4,250,40,600,285.5,290.5
4,250,50,500,274.0,373.0
4,250,75,250,228.0,265.0
4,250,80,200,217.0,380.0
4,250,85,150,210.0,334.0
4,250,90,100,202.0,266.0
4,250,95,50,192.0,287.0
4,250,99,10,174.0,294.5
4,400,0,1600,532.0,565.0
4,400,20,1280,447.0,407.5
4,400,40,960,355.0,406.5
4,400,50,800,325.5,567.5
4,400,75,400,261.0,411.5
4,400,80,320,240.0,550.5
4,400,85,240,224.0,567.5
4,400,90,160,210.0,553.5
4,400,95,80,196.0,595.0
4,400,99,16,184.5,568.0
4,500,0,2000,595.0,512.0
4,500,20,1600,498.0,502.0
4,500,40,1200,433.0,496.0
4,500,50,1000,363.0,727.0
4,500,75,500,272.5,499.0
4,500,80,400,255.0,496.0
4,500,85,300,236.0,498.0
4,500,90,200,215.0,496.0
4,500,95,100,200.0,492.5
4,500,99,20,195.0,498.0
4,625,0,2500,729.0,609.5
4,625,20,2000,594.5,596.5
4,625,40,1500,506.5,595.5
4,625,50,1250,448.0,767.0
4,625,75,625,294.0,594.0
4,625,80,500,276.0,806.5
4,625,85,375,249.0,593.0
4,625,90,250,228.0,826.0
4,625,95,125,208.0,595.0
4,625,99,25,189.0,827.5
4,1000,0,4000,1055.5,861.5
4,1000,20,3200,1030.0,875.0
4,1000,40,2400,704.0,1212.0
4,1000,50,2000,620.0,864.0
4,1000,75,1000,359.0,1266.5
4,1000,80,800,328.0,1265.0
4,1000,85,600,286.0,1164.0
4,1000,90,400,252.0,1177.0
4,1000,95,200,220.0,862.0
4,1000,99,40,192.0,860.0
4,1250,0,5000,1488.0,1002.5
4,1250,20,4000,1281.5,1356.0
4,1250,40,3000,949.0,1328.0
4,1250,50,2500,785.0,919.0
4,1250,75,1250,449.0,1385.0
4,1250,80,1000,366.0,994.5
4,1250,85,750,313.0,1445.0
4,1250,90,500,276.0,999.5
4,1250,95,250,227.0,998.0
4,1250,99,50,197.0,1328.0
4,2000,0,8000,1964.5,1569.0
4,2000,20,6400,1943.0,1567.0
4,2000,40,4800,1460.0,1574.0
4,2000,50,4000,1231.5,1696.5
4,2000,75,2000,652.0,1368.0
4,2000,80,1600,543.0,1652.0
4,2000,85,1200,441.5,1467.5
4,2000,90,800,329.0,1276.0
4,2000,95,400,254.0,1282.0
4,2000,99,80,194.0,1641.5
4,2500,0,10000,2929.0,1504.5
4,2500,20,8000,2325.0,1711.0
4,2500,40,6000,1785.0,1513.5
4,2500,50,5000,1539.5,1524.0
4,2500,75,2500,819.5,1510.0
4,2500,80,2000,617.0,1852.0
4,2500,85,1500,548.0,1506.5
4,2500,90,1000,377.0,1469.0
4,2500,95,500,273.0,1511.0
4,2500,99,100,204.0,1502.0
4,5000,0,20000,6320.0,2238.0
4,5000,20,16000,5389.0,2236.0
4,5000,40,12000,4124.0,2731.5
4,5000,50,10000,3563.0,2637.5
4,5000,75,5000,1761.5,2234.0
4,5000,80,4000,1397.0,2844.0
4,5000,85,3000,1078.0,2221.5
4,5000,90,2000,793.0,2746.0
4,5000,95,1000,432.0,2637.5
4,5000,99,200,229.0,2230.0
5,1,0,5,174.0,25.5
5,1,20,4,168.0,23.0
5,1,40,3,171.0,20.0
5,1,50,2,170.0,20.0
5,1,75,1,171.5,21.0
5,1,80,1,170.0,21.0
5,1,85,0,169.0,20.0
5,1,90,0,167.0,22.0
5,1,95,0,164.0,21.0
5,1,99,0,170.0,20.0
5,2,0,10,173.0,21.0
5,2,20,8,172.0,25.5
5,2,40,6,170.0,24.0
5,2,50,5,174.0,24.0
5,2,75,2,168.5,25.0
5,2,80,2,170.0,24.0
5,2,85,1,170.0,24.0
5,2,90,1,179.0,23.0
5,2,95,0,170.0,24.0
5,2,99,0,170.0,24.0
5,4,0,20,180.0,25.0
5,4,20,16,176.0,26.0
5,4,40,12,176.0,28.5
5,4,50,10,170.0,27.0
5,4,75,5,174.0,27.5
5,4,80,4,173.5,27.0
5,4,85,3,174.0,27.0
5,4,90,2,166.0,26.0
5,4,95,1,174.0,27.0
5,4,99,0,168.0,27.0
5,5,0,25,191.0,30.0
5,5,20,20,176.0,31.0
5,5,40,15,176.0,28.0
5,5,50,12,173.0,25.0
5,5,75,6,171.0,28.0
5,5,80,5,171.5,27.0
5,5,85,3,170.0,31.0
5,5,90,2,169.5,26.0
5,5,95,1,168.0,27.0
5,5,99,0,169.0,30.0
5,8,0,40,188.0,38.0
5,8,20,32,190.0,36.0
5,8,40,24,180.0,36.0
5,8,50,20,173.0,39.0
5,8,75,10,173.0,36.5
5,8,80,8,174.0,104.0
5,8,85,6,172.0,37.0
5,8,90,4,170.0,38.5
5,8,95,2,167.0,36.0
5,8,99,0,168.0,39.0
5,10,0,50,200.0,35.0
5,10,20,40,190.0,36.0
5,10,40,30,189.0,33.0
5,10,50,25,189.0,34.0
5,10,75,12,174.0,35.0
5,10,80,10,175.0,36.0
5,10,85,7,173.0,32.5
5,10,90,5,171.0,33.0
5,10,95,2,170.0,37.0
5,10,99,0,169.0,71.0
5,16,0,80,192.0,48.0
5,16,20,64,194.0,46.0
5,16,40,48,194.0,46.0
5,16,50,40,188.5,47.0
5,16,75,20,174.0,77.5
5,16,80,16,173.0,48.0
5,16,85,12,176.0,46.0
5,16,90,8,172.0,45.5
5,16,95,4,172.0,46.0
5,16,99,0,169.5,50.5
5,20,0,100,201.0,52.5
5,20,20,80,201.0,55.0
5,20,40,60,194.0,53.0
5,20,50,50,198.0,53.0
5,20,75,25,194.0,57.0
5,20,80,20,182.0,53.0
5,20,85,15,175.0,52.0
5,20,90,10,176.0,55.5
5,20,95,5,173.0,54.0
5,20,99,1,171.0,52.0
5,25,0,125,208.0,59.0
5,25,20,100,198.5,58.0
5,25,40,75,196.0,60.0
5,25,50,62,199.0,61.0
5,25,75,31,187.0,62.0
5,25,80,25,187.0,73.0
5,25,85,18,181.0,72.0
5,25,90,12,173.0,59.5
5,25,95,6,171.0,61.0
5,25,99,1,169.0,60.0
5,40,0,200,211.0,155.0
5,40,20,160,214.0,94.5
5,40,40,120,203.0,95.5
5,40,50,100,202.0,77.0
5,40,75,50,195.0,100.0
5,40,80,40,191.5,97.0
5,40,85,30,196.0,105.0
5,40,90,20,178.5,143.0
5,40,95,10,174.0,79.0
5,40,99,2,171.0,96.0
5,50,0,250,236.0,113.0
5,50,20,200,225.0,157.0
5,50,40,150,215.0,203.5
5,50,50,125,203.0,115.0
5,50,75,62,193.0,116.0
5,50,80,50,193.0,90.0
5,50,85,37,191.0,156.0
5,50,90,25,191.0,171.0
5,50,95,12,175.0,112.0
5,50,99,2,166.0,117.0
5,80,0,400,250.0,192.5
5,80,20,320,241.0,162.0
5,80,40,240,232.0,162.0
5,80,50,200,220.0,159.0
5,80,75,100,219.0,160.5
5,80,80,80,200.0,158.0
5,80,85,60,195.0,291.5
5,80,90,40,193.0,155.5
5,80,95,20,177.0,202.0
5,80,99,4,174.0,163.0
5,100,0,500,275.0,180.5
5,100,20,400,253.0,208.0
5,100,40,300,236.0,193.0
5,100,50,250,237.0,314.0
5,100,75,125,205.0,250.5
5,100,80,100,206.0,327.0
5,100,85,75,204.0,308.0
5,100,90,50,195.0,173.0
5,100,95,25,191.0,312.0
5,100,99,5,171.0,204.0
